都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
401323,4071003349,福岡県,福岡市博多区,YOU8,ユーエイト,福祉用具貸与,福岡県福岡市博多区堅粕4丁目4-1柴田テナント1号,柴田テナント1号,33.597595500000000,130.424372400000000,092-409-4913,092-409-4915,5290001091088,株式会社ＹＯＵ８,4071003349,"平日,祝日",,,,,,,
401323,4073100028,福岡県,福岡市博多区,アップルハート福岡店,アップルハートフクオカテン,福祉用具貸与,福岡市博多区井相田１丁目9-37オフィスパレア井相田C棟,オフィスパレア井相田C棟,33.558737200000000,130.462900699999980,092-593-4911,092-593-4912,4290001045334,麻生メディカルサービス株式会社,4073100028,平日,,,http://www.aso-group.co.jp/ams,,,,
401323,4070804580,福岡県,福岡市博多区,株式会社　みんなの介護サポート,カブシキガイシャ　ミンナノカイゴサポート,福祉用具貸与,福岡県福岡市博多区千代2丁目18-15,,33.600488500000004,130.413990600000030,092-292-8615,092-292-8619,8290001072721,株式会社　みんなの介護サポート,4070804580,平日,,,http://min-support.com,,,,
401331,4071003463,福岡県,福岡市中央区,アトレ,アトレ,福祉用具貸与,福岡県福岡市中央区舞鶴３丁目2-31舞鶴栄光ビル502,舞鶴栄光ビル502,33.590304400000000,130.388237700000000,092-406-4611,092-406-4614,,福岡市視覚障害者サポートセンター,4071003463,平日,事業の休業日及び15時00分以降についても携帯電話（080-3573-0336）により対応する。,,,,,,
401331,4071002622,福岡県,福岡市中央区,グリーンコープふくし用品サポート福岡,グリーンコープフクシヨウヒンサポートフクオカ,福祉用具貸与,福岡市中央区唐人町３－２－２,,33.591796817140654,130.371375738657750,092-731-1455,092-731-1457,9290005003473,社会福祉法人グリーンコープ,4071002622,平日,,,,,,,
401331,4071003232,福岡県,福岡市中央区,楽坊・介護ショップ,ガクボウ・カイゴショップ,福祉用具貸与,福岡県福岡市中央区清川1-3-1グッドタイムホーム4・南天神1F,グッドタイムホーム4・南天神1F,33.582378000000000,130.408863099999960,092-526-8796,092-526-8854,5290001023719,株式会社　楽坊,4071003232,平日,,,,,,,
401331,4071002291,福岡県,福岡市中央区,株式会社　クレオ,カブシキガイシャ　クレオ,福祉用具貸与,福岡県福岡市中央区荒戸１丁目１番１６号,,33.590501500000000,130.377397800000040,092-722-5278,092-406-9020,6290001044821,株式会社　クレオ,4071002291,"平日,土曜日",,,,,,,
401331,4071002879,福岡県,福岡市中央区,桜十字福祉用具,サクラジュウジフクシヨウグ,福祉用具貸与,福岡市中央区渡辺通3丁目5-11桜十字メディカルスクエア,桜十字メディカルスクエア,33.585235800000000,130.404554200000000,092-791-1200,092-791-1205,6330001008136,株式会社桜十字,4071002879,平日,営業時間外の対応は要相談とする。,,,,,,
401331,4071003380,福岡県,福岡市中央区,福祉用具しんえい,フクシヨウグシンエイ,福祉用具貸与,福岡市中央区大名2丁目11番25号,,33.590220735635630,130.391480850926200,092-762-5227,092-762-5237,6290001005229,新栄総合管理株式会社,4071003380,平日,夏期休暇、年末年始休暇有,,https://www.shin-ei-g.jp/fukushi/,,,,
401331,4071003422,福岡県,福岡市中央区,西川株式会社／ネーブルハウス福岡事業所,ニシカワカブシキガイシャ／ネーブルハウスフクオカジギョウショ,福祉用具貸与,福岡県福岡市中央区天神1-14-4天神平和ビル1階,天神平和ビル1階,33.592110100000000,130.400958100000000,092-771-1106,092-771-1115,1010001053631,西川株式会社,4071003422,"平日,土曜日",※福岡ショウルームとは営業時間が異なりますのでご注意注ください。（改行）※夏季・年末年始休業は、年度により変動いたします。,,https://nablehouse.co.jp,,,,
401331,4071003729,福岡県,福岡市中央区,ケアサポート・ユッカ,ケアサポート・ユッカ,福祉用具貸与,福岡県福岡市中央区舞鶴2－1－10　天神フロントスクエア5階EF,,33.590673600000000,130.391702800000000,092-406-8612,092-406-0621,,,4071003729,平日,,,,,,,
401340,4073100713,福岡県,福岡市南区,天使の鈴,テンシノスズ,福祉用具貸与,福岡県福岡市南区日佐５-１９-２４,,33.551547400000000,130.439088699999960,092-588-1355,092-588-1356,9290001043382,株式会社天使の鈴,4073100713,"平日,土曜日,日曜日,祝日",365日24時間対応いたします。,,http://tenshinosuzu.co.jp,,,,
401340,4071105763,福岡県,福岡市南区,グリーンライフプラス,グリーンライフプラス,福祉用具貸与,大楠１丁目31番25-2号,,33.571731300000000,130.416271400000000,092-210-6300,092-210-6303,8290003006792,合同会社グリーンライフ,4071105763,平日,,,,,,,
401340,4071102273,福岡県,福岡市南区,有限会社　ヒロ住環サービス,ユウゲンカイシャ　ヒロジュウカンサービス,福祉用具貸与,福岡市南区横手２丁目３８番２５号,,33.547007400000000,130.440072099999950,092-592-7322,092-592-7321,4290002032174,有限会社　ヒロ住環サービス,4071102273,平日,,,http://www.,,,,
401340,4071103776,福岡県,福岡市南区,メディカルアシスト,メディカルアシスト,福祉用具貸与,福岡市南区野間2丁目7番1号,,33.561366200000000,130.415831799999980,092-511-6011,092-511-6010,4290001034304,株式会社メディカルアシスト,4071103776,"平日,土曜日",,,https://www.miraizu.co.jp/ma/,,,,
401340,4071100285,福岡県,福岡市南区,株式会社　新和メディカル　福岡営業所,カブシキカイシャシンワメディカルフクオカエイギョウショ,福祉用具貸与,福岡県福岡市南区的場1丁目27-4,,33.543441000000000,130.434111499999970,092-502-7244,092-502-7245,1300001004605,株式会社　新和メディカル　福岡営業所,4071100285,"平日,土曜日",,,http://www.shinwamd.co.jp/,,,,
401340,4071104709,福岡県,福岡市南区,としとランド　福岡支店,トシトランドフクオカシテン,福祉用具貸与,福岡県福岡市南区塩原3-13-16,,33.563017409853240,130.427437971907350,092-210-6866,092-516-3882,3120901031013,株式会社グリット,4071104709,平日,,,https://glit-inc.com/,,,,
401340,4071106282,福岡県,福岡市南区,株式会社　ヤマシタ福岡営業所,ヤマシタ　フクオカエイギョウショ,福祉用具貸与,向野2₋8-3,,33.561991785665870,130.423816336157590,092₋511₋6011,092₋511₋6010,7080001005414,株式会社ヤマシタ,4071106282,平日,,,https://www.yco.co.jp/,,,,
401340,4071100426,福岡県,福岡市南区,福祉用具　ひまわり,フクシヨウグ　ヒマワリ,福祉用具貸与,福岡市南区西長住1-8-2,,33.553058900000010,130.389225799999960,092-552-2977,092-554-5026,6290001041645,株式会社　ワタナベ,4071100426,"平日,土曜日",,,https://www.fukujincare.com/service/life.php#yougu,,,,
401340,4071101739,福岡県,福岡市南区,有限会社　アヴェイル,ユウゲンガイシャ　アヴェイル,福祉用具貸与,福岡市南区老司２丁目6-36-2,,33.532672716241710,130.426208757672160,092-567-7001,092-567-7002,1290002023861,有限会社アヴェイル,4071101739,平日,随時対応　24時間対応（営業時間外は、電話による対応）,,https://avail.jimdofree.com/,,,,
401340,4071102794,福岡県,福岡市南区,ダスキンヘルスレント博多南ステーション,ダスキンヘルスレントハカタミナミステーション,福祉用具貸与,福岡県福岡市南区横手２丁目７－２２,,33.549048727905840,130.436771860713180,092-588-8270,092-588-8276,4290001049475,株式会社ヒルン,4071102794,平日,,,http://healthrent.duskin.jp,,,,
401340,4071104030,福岡県,福岡市南区,アクトヒューマンケア,アクトヒューマンケア,福祉用具貸与,老司2-6-36,,33.532399946807790,130.426139020237770,092-567-6639,092-567-6655,4490001002141,株式会社ケアマックスコーポレーション,4071104030,平日,,,acthumancare.com/fukuoka/index.html,,,,
401340,4071104048,福岡県,福岡市南区,大石クリニック福祉用具貸与事業所,オオイシクリニックフクシヨウグタイヨジギョウショ,福祉用具貸与,高宮2-19-16,,34.754991400000000,135.636735500000000,092-531-4331,092-531-4331,1290005001559,医療法人大石整形外科眼科クリニック,4071104048,"平日,土曜日",お盆：8月13日〜15日（改行）年末年始：12月30日〜1月3日,,http://www1.bbiq.jp/ooishiclinic,,,,
401340,4071105177,福岡県,福岡市南区,福祉用具センター　かえで,フクシヨウグセンター　カエデ,福祉用具貸与,福岡県福岡市南区三宅１－１５－１９,,33.551145300000000,130.425489800000040,092-408-3246,092-408-3247,6290003007355,合同会社楓,4071105177,"平日,土曜日",,,,,,,
401340,4071105615,福岡県,福岡市南区,ケアレンタル的場,ケアレンタルマトバ,福祉用具貸与,福岡県福岡市南区的場2丁目22-15,,33.540375800000000,130.432986100000000,092-710-0000,092-710-0250,7290002011258,草寿株式会社,4071105615,平日,,,,,,,
401340,4071105938,福岡県,福岡市南区,武翔,タケショウ,福祉用具貸与,福岡県福岡市南区平和１丁目２番１８号,,33.571256000000000,130.400773100000000,092-791-4130,092-791-4131,3290003012449,合同会社武翔,4071105938,平日,,,take-show.jp,,,,
401358,4071201372,福岡県,福岡市西区,ダスキンヘルスレント福岡西ステーション,ダスキンヘルスレントフクオカニシステーション,福祉用具貸与,福岡市西区今宿東1-20-3,,33.572785300000000,130.274569700000030,092-807-7404,092-807-5180,1290001026519,株式会社ダスキン福岡,4071201372,平日,年に2～3回の臨時休業を設ける場合あり,,http://healthrent.duskin.jp/,,,,
401358,4071203865,福岡県,福岡市西区,ベストケア西福岡,ベストケア　ニシフクオカ,福祉用具貸与,横浜3丁目36-3,,33.581449610792860,130.259387438622980,092-805-8310,092-805-8320,7290801006359,株式会社エヴァ・ライフ,4071203865,"平日,土曜日",,,http://evahlife.jp/,,,,
401358,4071201018,福岡県,福岡市西区,有限会社　建築　原田　福祉事業部,ユウゲンガイシャ　ケンチク　ハラダ　フクシジギョウブ,福祉用具貸与,福岡県福岡市西区田尻二丁目33番6号,,33.582097911516760,130.246517805804400,092-807-6235,092-807-6117,5290002028386,有限会社　建築　原田,4071201018,平日,,,,,,,
401358,4071202388,福岡県,福岡市西区,プラスケア　西福岡,プラスケア　ニシフクオカ,福祉用具貸与,福岡県福岡市西区拾六町5丁目2番47号,,33.568939900000000,130.308422699999940,092-892-7117,092-892-7107,4290002025161,有限会社　プラスケア,4071202388,"平日,土曜日",上記休み・時間外でも転送電話にて24時間対応可,,pluscare2002.co.jp,,,,
401358,4071202743,福岡県,福岡市西区,株式会社　介福本舗,カブシキガイシャ　カイフクホンポ,福祉用具貸与,小戸１丁目１６番２４号,,33.591001525586265,130.318531491540570,092-985-0904,092-985-0905,9290001061467,株式会社　介福本舗,4071202743,"平日,土曜日",,,http://www.kaifukuhonpo.com/,,,,
401358,4071203386,福岡県,福岡市西区,エヴァ　福岡西,エヴァ　フクオカニシ,福祉用具貸与,福岡県福岡市西区石丸2-27-21,,33.573930700000005,130.317895600000000,092-407-2299,092-407-2289,4290001022977,株式会社　エヴァ,4071203386,平日,休日のTELによる対応可能,,http://www.evah-care.jp/,,,,
401358,4071203816,福岡県,福岡市西区,グランユニライフ・レンタルサービス,グランユニライフ・レンタルサービス,福祉用具貸与,福岡県福岡市西区周船寺3-6-35グランヴィル鳳凰館福岡周船寺,グランヴィル鳳凰館福岡周船寺,33.574239400000000,130.249093600000040,092-686-7765,092-686-7766,6130001049209,株式会社グランユニライフケアサービス,4071203816,平日,年末年始　12月30日～1月3日,,,,,,
401358,4071204087,福岡県,福岡市西区,涼風ケア,スズカゼケア,福祉用具貸与,拾六町2-4-1,,33.567156900000000,130.310843600000000,092-407-9571,092-407-9572,4290001057164,株式会社なんでも屋,4071204087,"平日,土曜日",定休日、営業時間外でも転送電話等により24時間対応します。,,,,,,
401358,4071204194,福岡県,福岡市西区,株式会社　新和メディカル　福岡西営業所,カブシキカイシャ　シンワメディカル　フクオカニシエイギョウショ,福祉用具貸与,福岡県福岡市西区下山門１丁目20-4Lab.meinohama３号室,Lab.meinohama３号室,33.578539100000000,130.316769000000000,092-836-8852,092-836-8853,1300001004605,株式会社新和メディカル,4071204194,"平日,土曜日",８月１３日～８月１５日　夏季休業　１２月３０日～１月４日　年末年始休業,,http://shinwamedical.com/,,,,
